"mora","atraso","vivienda","edad","dias_lab","exp_sf","nivel_ahorro","ingreso","linea_sf","deuda_sf","zona","clasif_sbs","nivel_educ"
"1","0","FAMILIAR","52","6456","15","12","2100","","0","Lima","0","TECNICA"
"1","0","PROPIA","41","9134","33","12","2013.57","251.57","0","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","56","6731","85","12","8000","11569.05","13.97","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","38","5482","","12","5589.6","","0","Cajamarca","2","UNIVERSITARIA"
"1","0","PROPIA","57","15375","","12","1340","","313.53","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","40","8192","92","12","5670.33","102915.11","169.83","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","39","6082","60","12","2152.97","2700","1942.21","Lima","0","UNIVERSITARIA"
"1","1","FAMILIAR","38","6974","115","12","16138","37500","16842.33","Ica","0","UNIVERSITARIA"
"1","0","FAMILIAR","35","6365","59","12","9000","1332.72","946","Lima","2","UNIVERSITARIA"
"1","0","FAMILIAR","57","15556","2","12","9000","","0","Lima","0","TECNICA"
"1","0","PROPIA","58","16592","","12","3100","632.49","947.35","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","40","8070","16","12","4920","1840.6","101.83","Arequipa","0","UNIVERSITARIA"
"1","0","PROPIA","55","14856","39","12","8651.11","11640","5731.67","Moquegua","0","UNIVERSITARIA"
"1","0","FAMILIAR","44","6456","90","12","30000","","439.19","Lambayeque","4","SIN EDUCACION"
"1","0","FAMILIAR","47","8223","42","12","3002.32","7202","21635.11","Arequipa","0","UNIVERSITARIA"
"1","0","PROPIA","53","8343","108","12","23163.6","111711.6","0","Lima","1","UNIVERSITARIA"
"1","8","PROPIA","49","11388","93","12","17669","12721.42","3197.79","Arequipa","0","UNIVERSITARIA"
"1","0","PROPIA","45","14856","65","12","20000","15746.6","42515.35","Ica","2","UNIVERSITARIA"
"1","0","PROPIA","45","5270","44","12","9000","1000","0","Junin","0","UNIVERSITARIA"
"1","0","PROPIA","44","9073","73","2","9000","","0","La Libertad","0","UNIVERSITARIA"
"1","0","FAMILIAR","30","6943","83","12","8500","995.39","1440.71","Lima","3","UNIVERSITARIA"
"1","27","PROPIA","34","5513","99","12","11000","14405.44","1892.47","Junin","0","UNIVERSITARIA"
"1","0","FAMILIAR","37","9134","91","12","8500","1714.61","4136.7","Piura","1","UNIVERSITARIA"
"1","0","PROPIA","85","6456","130","12","2100","1000","0","Lima","1","UNIVERSITARIA"
"1","0","PROPIA","48","6487","42","4","15000","47072.16","57094.38","Lima","0","TECNICA"
"1","0","PROPIA","48","6487","42","4","15000","47072.16","57094.38","Lima","0","TECNICA"
"1","0","FAMILIAR","41","3565","119","12","25500","25700","3980.35","Lima","0","UNIVERSITARIA"
"1","1","PROPIA","50","5452","72","12","30000","23676.62","3483.55","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","64","5056","85","12","15000","6371.31","668.43","Ica","0","TECNICA"
"1","0","PROPIA","64","5056","85","12","15000","6371.31","668.43","Ica","0","TECNICA"
"1","0","FAMILIAR","76","6456","90","12","30000","58083.42","19548.24","Lima","0","SIN EDUCACION"
"1","0","FAMILIAR","33","6425","44","12","30000","339.98","0","Tacna","0","UNIVERSITARIA"
"1","0","FAMILIAR","38","9134","102","12","8500","72685.2","57094.38","Piura","1","UNIVERSITARIA"
"1","0","PROPIA","45","10108","87","12","30000","32161.05","26901.42","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","57","12606","68","12","16500","3583.96","4503.68","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","29","4562","9","12","1655.5","9443","0","Ancash","0","UNIVERSITARIA"
"1","0","FAMILIAR","44","4995","85","4","3505.05","0","2079.01","Loreto","0","UNIVERSITARIA"
"1","25","PROPIA","31","4205","16","12","950","4767.84","0","Lima","3","UNIVERSITARIA"
"1","1","FAMILIAR","22","3494","0","12","729.18","0","2180.47","Tacna","0","TECNICA"
"1","0","FAMILIAR","53","3626","0","11","1439","18027.2","21677.8","Lima","1","UNIVERSITARIA"
"0","0","PROPIA","52","3377","25","10","1211.88","2780","11243.52","Ica","0","TECNICA"
"0","0","FAMILIAR","41","5421","8","12","990","179.05","637.72","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","37","8708","24","12","850","3304.59","10.97","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","27","5056","0","12","3914","1891.29","0","Lima","1","TECNICA"
"1","0","FAMILIAR","34","4382","0","12","1839.89","4300","4867.75","Lima","1","UNIVERSITARIA"
"1","1","FAMILIAR","25","3902","0","12","1000","700","2233.43","Lima","0","TECNICA"
"0","0","FAMILIAR","46","8282","67","12","10700","6806.05","6645.87","Lima","0","UNIVERSITARIA"
"1","2","PROPIA","24","3701","5","12","667.63","1250","1966.48","Lima","0","TECNICA"
"1","0","PROPIA","38","6456","0","11","2100","0","7981.79","La Libertad","0","UNIVERSITARIA"
"0","0","FAMILIAR","46","10018","0","12","2300","0","16939.44","Junin","0","TECNICA"
"0","0","PROPIA","65","9104","118","0","20000","121543.4","6599.3","Lima","0","TECNICA"
"0","1","PROPIA","56","6335","117","12","13000","15000","819.07","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","45","3595","8","9","2055","8486.86","0","Lambayeque","1","TECNICA"
"1","0","FAMILIAR","25","3899","0","12","1071.59","0","1087.91","Callao","0","TECNICA"
"1","0","FAMILIAR","32","4964","6","12","1200","1638.96","139.42","Lima","0","TECNICA"
"1","0","PROPIA","29","4052","8","12","2500","500","4116.91","Junin","0","UNIVERSITARIA"
"1","0","FAMILIAR","39","8588","0","12","1900","1873.84","2742.45","Ica","0","SECUNDARIA"
"1","0","FAMILIAR","30","4264","15","12","1400","13852.36","6434.11","Lima","0","TECNICA"
"1","0","FAMILIAR","27","3534","0","11","1800","1299.75","0","Lima","0","SIN EDUCACION"
"1","1","FAMILIAR","24","4782","0","12","1170.93","3630.92","2673.7","Lima","1","TECNICA"
"0","2","PROPIA","43","3991","59","12","4000","48340","43888.37","Arequipa","0","UNIVERSITARIA"
"1","8","FAMILIAR","50","5026","30","0","5311.46","33452.66","4790.57","Lima","4","UNIVERSITARIA"
"1","2","FAMILIAR","31","7155","0","12","1047.74","250","5779.85","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","32","5421","29","12","4000","1565.31","16.38","Arequipa","0","UNIVERSITARIA"
"0","0","FAMILIAR","26","3483","0","12","703.53","0","2495.79","Lima","0","TECNICA"
"1","24","FAMILIAR","29","4478","50","12","4290","4831.3","535.19","Ica","0","TECNICA"
"1","4","FAMILIAR","47","7431","102","12","7000","40125.19","21365.99","Lima","1","UNIVERSITARIA"
"0","25","FAMILIAR","36","4478","38","12","6000","25795","57094.38","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","27","3595","8","12","616.24","2398","2293.28","Lima","0","UNIVERSITARIA"
"1","6","ALQUILADA","38","6304","0","3","2500","1033.13","5194.06","La Libertad","0","UNIVERSITARIA"
"0","23","FAMILIAR","28","4113","37","12","800","10690.79","65.81","Lima","1","SECUNDARIA"
"0","0","FAMILIAR","32","3779","1","12","3800","2000","19727.9","Lima","0","UNIVERSITARIA"
"1","1","FAMILIAR","38","7673","0","10","2300","0","3578.23","Junin","4","UNIVERSITARIA"
"0","8","FAMILIAR","31","6304","61","12","3900","1809.5","1567.11","Lima","2","UNIVERSITARIA"
"0","1","PROPIA","58","12665","87","11","3400","12506.58","8077","La Libertad","0","UNIVERSITARIA"
"1","1","PROPIA","39","4843","0","12","3829.94","2580","10833.33","Arequipa","1","UNIVERSITARIA"
"0","0","FAMILIAR","46","5746","16","12","3089.29","0","0","Ica","0","TECNICA"
"1","2","FAMILIAR","46","6980","96","12","2105.06","0","5615.25","Pasco","1","TECNICA"
"0","0","FAMILIAR","33","5179","0","12","1650","0","0","Lima","0","TECNICA"
"0","0","FAMILIAR","33","3718","0","12","13216.17","47840","57094.38","Cajamarca","0","UNIVERSITARIA"
"0","0","PROPIA","35","5026","57","12","11000","121543.4","719.37","Lima","1","UNIVERSITARIA"
"1","0","PROPIA","54","3779","0","12","1500","0","1994.71","Piura","0","TECNICA"
"1","0","FAMILIAR","50","4751","104","12","9750","15050","38239.22","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","33","5252","35","12","2717.68","2310","2218.71","Loreto","2","TECNICA"
"1","0","PROPIA","38","4417","27","12","9253","1984.17","2872.04","Arequipa","0","UNIVERSITARIA"
"0","0","FAMILIAR","45","7612","0","4","1053","541.21","0","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","31","4448","0","12","1365.64","0","4659.64","Lima","0","TECNICA"
"0","1","FAMILIAR","32","6731","60","12","15820","0","0","Lima","0","UNIVERSITARIA"
"1","1","FAMILIAR","38","3867","118","9","7500","33319.05","57094.38","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","35","4509","23","12","2040","744.14","3091.37","Lima","1","UNIVERSITARIA"
"0","0","FAMILIAR","32","6456","0","12","2100","1665","0","Arequipa","2","TECNICA"
"0","25","FAMILIAR","31","4325","13","12","1698.2","2285","0","Lima","1","UNIVERSITARIA"
"1","0","PROPIA","48","4386","12","12","2300","1048.33","2445.89","Lima","0","TECNICA"
"1","0","FAMILIAR","36","4782","68","12","3500","3000","0","Lima","0","UNIVERSITARIA"
"1","2","PROPIA","40","5878","90","12","7500","15127.3","11046.6","Lima","0","UNIVERSITARIA"
"1","33","FAMILIAR","29","4598","15","12","1000","2666.22","429.01","Callao","2","TECNICA"
"1","1","FAMILIAR","25","5179","0","12","1000","0","6258.29","Lima","0","TECNICA"
"1","0","PROPIA","50","9378","47","0","3000","0","0","Arequipa","0","UNIVERSITARIA"
"1","0","FAMILIAR","55","6090","0","9","2100","2378.8","0","Lima","0","SIN EDUCACION"
"1","27","PROPIA","34","5513","99","12","11000","14405.44","1892.47","Junin","0","UNIVERSITARIA"
"1","2","FAMILIAR","45","3654","7","12","1988.42","2400","15513.91","Lima","0","TECNICA"
"0","0","FAMILIAR","42","4995","42","12","4200","6260.36","2191.07","Lima","1","UNIVERSITARIA"
"1","0","PROPIA","30","4782","14","12","4000","14647.65","2026.14","Lima","1","UNIVERSITARIA"
"0","4","FAMILIAR","39","5360","0","11","2800","0","57094.38","Ayacucho","0","UNIVERSITARIA"
"1","0","FAMILIAR","25","4509","10","12","1300","759.49","0","Lima","0","TECNICA"
"1","0","FAMILIAR","36","3930","47","11","3550","3300","2443.13","San Martin","1","UNIVERSITARIA"
"1","32","FAMILIAR","36","5270","19","12","1530","0","1273.5","Cajamarca","2","TECNICA"
"0","0","FAMILIAR","28","5148","34","12","5200","781.4","2624.01","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","34","3595","38","12","1000","14082.73","775.39","Lima","0","UNIVERSITARIA"
"1","22","FAMILIAR","33","4627","40","12","1555.51","650","4895.56","Ancash","1","TECNICA"
"1","7","FAMILIAR","59","11418","8","12","3134.09","3276.04","11976.98","Arequipa","1","UNIVERSITARIA"
"1","4","PROPIA","39","9378","0","0","2500","584.36","0","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","22","4205","0","12","1064.53","0","6809.15","Tacna","0","TECNICA"
"1","0","PROPIA","24","4935","20","12","1268.28","6033.3","41.52","Lima","0","TECNICA"
"1","0","FAMILIAR","48","4570","105","12","1135.88","0","2897.15","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","34","3840","56","11","2000","10560.55","3067.65","Lima","0","UNIVERSITARIA"
"1","15","FAMILIAR","32","5240","18","12","1800","0","1341.6","Cajamarca","1","UNIVERSITARIA"
"1","0","PROPIA","58","5460","20","12","800","0","790.08","Lima","0","TECNICA"
"1","0","FAMILIAR","37","3813","0","12","806.09","0","1162.6","Lima","0","TECNICA"
"1","0","FAMILIAR","31","6182","12","11","652.52","1165","4386.18","Piura","0","TECNICA"
"1","0","FAMILIAR","21","3960","0","12","911.52","0","2531.62","Lima","0","TECNICA"
"0","1","PROPIA","48","11032","0","12","4206.58","2075.68","33030.44","Junin","1","TECNICA"
"1","0","PROPIA","41","6456","0","12","2100","2860.2","0","Callao","0","SECUNDARIA"
"1","0","FAMILIAR","35","5208","0","12","833.84","360","5158.63","Lima","4","UNIVERSITARIA"
"0","2","FAMILIAR","32","4858","0","12","2058.82","0","9298.31","Lima","0","UNIVERSITARIA"
"0","2","PROPIA","32","7643","111","12","8000","32180","50939.12","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","48","14401","17","12","850","2298.52","381.37","Lambayeque","0","SECUNDARIA"
"1","0","FAMILIAR","27","3595","0","12","800","0","1732.86","Callao","0","TECNICA"
"1","6","PROPIA","45","6151","42","4","6000","8606.27","13659.85","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","32","5574","36","1","2000","3039.92","0","Lima","0","TECNICA"
"1","1","PROPIA","24","4156","0","12","1664.23","1221.03","1126.22","Piura","1","TECNICA"
"0","0","PROPIA","31","4264","29","12","19500","48245","57094.38","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","24","3687","14","12","620","500","0","Arequipa","3","TECNICA"
"1","0","FAMILIAR","32","5327","0","2","1300","1785.75","1824.56","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","37","4721","20","0","6500","8525","7063.48","Lima","1","UNIVERSITARIA"
"1","0","PROPIA","37","4995","11","12","3000","5500","8766.69","Ica","1","UNIVERSITARIA"
"1","8","FAMILIAR","23","6456","52","12","2100","1155","5480.09","Lima","4","UNIVERSITARIA"
"1","2","FAMILIAR","26","4813","0","12","1700","3823.53","2158.79","Lima","0","UNIVERSITARIA"
"1","23","PROPIA","51","7492","0","4","7000","0","0","Lima","0","UNIVERSITARIA"
"0","25","FAMILIAR","39","4746","11","12","695.45","900","0","Callao","2","TECNICA"
"1","0","FAMILIAR","35","3626","0","12","1200","1268.92","1963.55","Lima","0","TECNICA"
"0","10","PROPIA","27","4386","9","12","1790.29","7100","14924.63","Junin","1","UNIVERSITARIA"
"1","1","FAMILIAR","49","4598","0","12","7000","12440.84","0","Lima","0","UNIVERSITARIA"
"1","1","FAMILIAR","37","5257","0","12","623.94","1250","3150.9","Lima","0","UNIVERSITARIA"
"0","1","FAMILIAR","26","4113","7","12","2278.38","1600","5458.23","Lima","0","UNIVERSITARIA"
"0","1","FAMILIAR","40","3991","12","12","1250","500","3198.66","Arequipa","0","TECNICA"
"0","22","FAMILIAR","32","5300","40","11","2555","13406.8","106.25","Lambayeque","1","UNIVERSITARIA"
"0","0","PROPIA","46","13364","121","12","3000","73540","16685.31","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","26","4028","14","12","3459.11","4750","1938","Lima","0","UNIVERSITARIA"
"1","9","FAMILIAR","25","3695","0","12","916.09","1275","5039.47","Lima","1","UNIVERSITARIA"
"0","1","PROPIA","50","11965","117","12","8069.34","27135","3710.46","Piura","0","UNIVERSITARIA"
"0","0","PROPIA","31","5482","39","12","5011","4067.99","57094.38","Arequipa","0","UNIVERSITARIA"
"1","0","FAMILIAR","24","5847","17","12","2010","9249.88","18.06","Lima","1","UNIVERSITARIA"
"1","0","PROPIA","34","5605","15","12","2100","2193.38","3259.18","Ancash","1","TECNICA"
"1","0","FAMILIAR","35","6821","89","12","4200","30000","4648.18","Ancash","3","TECNICA"
"1","0","FAMILIAR","38","4995","82","12","4560","13458.35","1500.07","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","29","5694","0","0","2704","0","0","Ica","0","UNIVERSITARIA"
"1","0","FAMILIAR","22","4964","11","12","800","4355","57.31","Lima","0","UNIVERSITARIA"
"0","0","FAMILIAR","56","16501","114","0","3673","46581.77","8094.92","Lima","1","UNIVERSITARIA"
"1","2","PROPIA","32","4113","0","12","2200","0","0","Ancash","0","TECNICA"
"1","0","PROPIA","46","4935","10","0","7000","13177.59","0","Lima","0","UNIVERSITARIA"
"0","0","PROPIA","53","8588","102","12","2800","46594.12","21567.48","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","76","6456","90","12","30000","58083.42","19548.24","Lima","0","SIN EDUCACION"
"0","1","FAMILIAR","27","4172","0","12","1032.6","4295.86","127","Lima","0","TECNICA"
"0","0","FAMILIAR","21","3626","0","12","900","720","602.64","Lima","0","TECNICA"
"0","0","FAMILIAR","31","3980","10","12","1550.89","3459.31","4768.74","Cajamarca","0","UNIVERSITARIA"
"0","18","FAMILIAR","36","4964","0","12","2449","0","953.24","Ica","1","UNIVERSITARIA"
"1","0","FAMILIAR","37","4570","0","12","1000","0","1959.33","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","60","17293","3","12","4715.77","1902.99","1963.16","Lima","0","TECNICA"
"1","2","FAMILIAR","25","4013","0","12","1096.79","840","422.98","Lima","0","TECNICA"
"1","0","PROPIA","52","15162","0","12","2480","0","1794.34","Lima","1","TECNICA"
"0","5","PROPIA","37","4994","48","12","8119.98","15250","10518.91","Lambayeque","1","UNIVERSITARIA"
"1","3","FAMILIAR","42","6821","53","12","7470","20190.14","57094.38","Lima","1","UNIVERSITARIA"
"1","0","PROPIA","44","11022","0","10","754.79","448.4","3197.46","Piura","1","TECNICA"
"1","0","FAMILIAR","38","6212","79","12","5500","0","0","Lima","0","UNIVERSITARIA"
"1","23","PROPIA","25","3899","15","2","3500","5105","0","Junin","1","UNIVERSITARIA"
"0","0","PROPIA","30","6821","60","12","3500","3770.09","2610.58","Lambayeque","1","UNIVERSITARIA"
"0","0","FAMILIAR","33","6882","41","12","2100","902.08","892.93","Lima","0","UNIVERSITARIA"
"1","18","FAMILIAR","34","4356","27","0","6580","34718.8","7510.99","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","32","10108","81","12","15500","50709.01","0","Callao","0","UNIVERSITARIA"
"1","0","FAMILIAR","29","4417","9","12","1200","4935","500.72","Lima","1","TECNICA"
"1","2","FAMILIAR","23","3713","0","12","1112.5","4050","2711.73","Lima","0","TECNICA"
"1","2","PROPIA","29","4539","0","12","1800","0","9561.31","Loreto","0","TECNICA"
"1","0","FAMILIAR","61","5391","0","9","1200","0","3235.4","Cuzco","0","TECNICA"
"1","0","PROPIA","33","4295","8","12","1500","4649.73","2161.96","La Libertad","0","UNIVERSITARIA"
"1","0","PROPIA","49","7886","43","10","2500","1800","0","Callao","1","UNIVERSITARIA"
"1","0","FAMILIAR","34","4386","0","11","1366.67","0","0.05","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","38","4675","0","12","1498.78","0","13345.89","Huanuco","0","TECNICA"
"1","0","FAMILIAR","33","4083","0","7","1000","0","11836.39","Lima","0","TECNICA"
"1","2","FAMILIAR","30","3351","11","12","794.45","900","2167.62","Lima","0","TECNICA"
"0","0","FAMILIAR","28","3595","71","6","3544.79","8400","12981.97","Lambayeque","0","UNIVERSITARIA"
"0","0","PROPIA","60","4926","0","12","3231.34","0","1755.48","Moquegua","0","TECNICA"
"1","0","FAMILIAR","31","3413","11","7","3000","500","2567.22","Callao","0","UNIVERSITARIA"
"1","2","FAMILIAR","44","11965","0","12","3500","0","5791.21","Junin","0","UNIVERSITARIA"
"1","0","FAMILIAR","38","9378","81","12","17500","0","0","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","40","4448","26","12","2081.97","800","25407.78","Ica","1","TECNICA"
"1","1","FAMILIAR","35","5421","0","12","1300","11061.32","6101.28","Lima","0","TECNICA"
"1","7","PROPIA","40","4843","0","12","28000","8800","15493.83","Lima","1","UNIVERSITARIA"
"1","0","PROPIA","48","7673","80","12","18000","64186.88","13129.16","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","39","4813","15","1","3503.33","3959.9","400.31","Lambayeque","0","UNIVERSITARIA"
"1","0","FAMILIAR","32","6151","36","12","8150","845.58","0","La Libertad","0","UNIVERSITARIA"
"0","0","FAMILIAR","27","5544","12","12","1551.11","16681","1294.75","Callao","0","UNIVERSITARIA"
"1","0","FAMILIAR","31","4874","16","12","1200","1689.77","458.53","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","35","5909","0","12","783","488.99","124.36","Lima","1","TECNICA"
"1","0","PROPIA","27","5817","38","12","5600","24058.91","12280.95","Cuzco","1","UNIVERSITARIA"
"0","0","FAMILIAR","40","5603","15","0","3785","16864.03","0","Lima","0","UNIVERSITARIA"
"1","14","FAMILIAR","47","6548","0","12","800","836.82","0","Piura","1","TECNICA"
"1","7","FAMILIAR","30","5209","28","12","1200","1438.95","65.55","Lima","1","TECNICA"
"1","26","FAMILIAR","32","4964","21","12","7000","9472.78","5724.24","Lima","4","UNIVERSITARIA"
"1","1","FAMILIAR","23","4813","43","12","6178.19","9137.53","3532.65","Lima","0","UNIVERSITARIA"
"1","2","ALQUILADA","21","3899","0","12","1200","0","2153.03","Lima","0","TECNICA"
"1","0","PROPIA","42","4874","0","12","2402.8","1506.97","2890.07","Piura","0","UNIVERSITARIA"
"1","0","PROPIA","39","4071","12","12","948.33","1540","803.46","Ica","0","TECNICA"
"1","8","PROPIA","49","11388","93","12","17669","12721.42","3197.79","Arequipa","0","UNIVERSITARIA"
"0","0","FAMILIAR","37","8708","0","12","1200","3208.16","0","Lima","2","TECNICA"
